Username,Features
noel,"[-0.000904391760505937, 57.45361876484227, 490.001159381191, 57.45361876484227, 15794.6578508265, 0.4272300469483568, 0.047261533725698274, 1.088966601253035, 78.45071205200284, 1317066.0433937805, 678.055808253802, -0.00020158749831497306, 145103.94296631363, 281852133.2862689, 39, -0.136687574103821, -0.20415213264384735, 259.738760555959, 67464.22373514582, 1317066.04339378, 6154.514221466262, 1317064.9661341333, 6183.403596873865, -1527671.7015318428, 154875518.62049377, 6.7684625695817795, 3.5012189169759957, 0.5328259156208344, 0.41005232227501315, 0.30393918976849554, 0.295815465484272, 0.3710882062425518, 0.5916743641250393, 2.045484881586516, 2.0726418434395133, 3.6336172083165192, 6.984236887866467, 14.05304218642396, 17.939372783036177, 16.545622577823245, 14.996624779022401, 15.595781733005182, 15.850913768210075, 18.750120199307588, 17.931890209360144, 14.923477362661593, 8.67949447622691, 6.216859249701713, 3.948835162300346, 1.973643376565173, 1.2153220999154037, 0.7412924129295093, 0.5233947490659788, 0.3287832079797061, 0.3009263961795932, 0.3476822732246489, 0.3592654754397537, 0.3493260890440355, 0.30823692324398877, 0.23082268489847435, 2.990875894018562, 2.45061023513507, 2.2477008862697856, 1.404971075928689, 1.7931580502588704, 4.87840674093106, 38.90378823385606, 47.80304648195815, 146.3153186991828, 632.6192488834872, 2849.1327822724193, 3888.5864484089875, 3473.866945336844, 2347.688387325533, 2638.3737031200926, 2817.7925871662355, 3868.796180058398, 4304.65199389326, 2819.773974691391, 879.7995833021367, 498.60118570802945, 207.17887687718573, 52.08136114011014, 18.655826997630374, 6.879095375761165, 3.5191704806556072, 1.1828652357481195, 1.2877572168928721, 2.505834469977091, 3.3875005862525236, 2.900509040198694, 1.6287196827424295, 0.9762616467084282, 11, 11, 17, 12, 14, 16, 15, 11, 0.0, 8228.57142857143, 16457.14285714286, 24685.714285714286, 32914.28571428572, 41142.85714285716, 49371.428571428594, 57600.0, 0.0, 13476.160254251194, 22732.786673812752, 38874.47732332395, 24530.248098858352, 34651.50863713218, 32715.27216846788, 32844.78756654166, 0.0, 97737.80049644323, 237182.43006632905, 277296.5098829466, 234742.7069980496, 136318.12333682436, 342345.59817004617, 30830.33490064868, 0.0, 9552677645.88254, 56255505132.16907, 76893354393.26312, 55104138488.77217, 18582630750.073658, 117200508586.40672, 950509550.086156]"
noel,"[0.0008873725959180895, 51.363142282297105, 654.8306048043461, 51.363142282297105, 14577.764080456189, 0.43661971830985913, -0.05505689902287425, 3.30122903332094, 74.92353643697977, 1201296.7708158153, 645.7938190289415, -1.0544303120061054e-05, 138199.87727219347, 257077508.9545843, 41, -0.00680944578090301, -0.06142295656891389, 248.3417672999762, 61673.63338567553, 1201296.7708158146, 5613.536312223433, 1201295.8248792943, 5639.886501780724, -1458933.2874590443, 198556683.61324725, 6.282664623544509, 3.3279483765125906, 0.12444130165627448, 0.10819653369217458, 0.10628138975354755, 0.1825912862057357, 0.2875633675227854, 0.5948287518954505, 1.5574907926564268, 2.3148550977152045, 4.688621672446617, 7.674162890337912, 9.627803621973479, 11.803848125289393, 15.615412994759119, 13.554394001294133, 15.300035763104145, 15.750210656499164, 13.503926976920875, 13.810613720026321, 9.420035102504073, 9.440097375109108, 7.169047210162553, 3.2672689162665716, 1.7417839155880461, 0.8212335005239595, 0.35115947608391557, 0.23529678903912613, 0.1871711535346624, 0.17092951547557927, 0.1381311901386628, 0.12306168361518653, 0.11963836101452667, 0.132066018807391, 0.13806969680363462, 0.23120045478502207, 0.19909295826823956, 0.2637754737056055, 0.5718866478395368, 1.2315774058789484, 4.273981013071633, 27.64799358311248, 73.88888180070566, 265.31034519218593, 871.3190387090307, 1592.2266840829404, 1640.1908811877865, 2683.9054373588087, 3093.766743121914, 3744.3242322722986, 3023.0664677952327, 2425.229642037191, 2751.2591883959326, 1136.5174051820052, 1084.4667140050578, 602.8144333781189, 126.68941770316847, 38.09334178644417, 6.55778115743101, 1.25512163163667, 0.6899346670197812, 0.6556775720979682, 0.5606323335541853, 0.44312182804516914, 0.36615264145492893, 0.363401147180721, 0.4338634532327872, 0.4746716044734768, 11, 11, 12, 16, 13, 14, 15, 12, 0.0, 8228.57142857143, 16457.14285714286, 24685.714285714286, 32914.28571428572, 41142.857142857145, 49371.42857142858, 57599.999999999985, 0.0, 5531.126666072893, 11490.296140376337, 30870.660198667134, 46504.38003834743, 107807.91308757482, 48458.3780455279, 18962.02334436506, 0.0, 22300.38762756821, 83525.31812880174, 201192.52436473404, 333387.4041072978, 602983.7119553284, 430351.08861532714, 39242.78890441532, 0.0, 497307288.3397972, 6976478768.517537, 40478431860.254105, 111147161217.40271, 363589356883.42645, 185202059472.39716, 1539996480.996502]"
noel,"[-0.0028522598797495655, 54.25156791993846, 495.27291135095675, 54.25156791993846, 15007.862930817442, 0.42452830188679247, -0.019003678567365907, 1.1340674635036532, 74.0793499065762, 1168890.7675897423, 618.9442357205484, 0.0, 131835.1222084768, 248973733.4966151, 56, 0.0, 0.0, 240.38474018809202, 57784.82331529651, 1168890.7675897423, 5487.75008258095, 1168881.2582890252, 5513.590840985968, -1378366.2308347137, 124505072.93040527, 6.56103245862651, 3.4414604357450806, 0.23132209453145794, 0.20950521945855394, 0.21946060645267093, 0.30999392145670385, 0.47591922093138916, 0.64244787150411, 1.4824750362871895, 2.769449636041031, 5.329819155449128, 5.498850095292721, 9.43331602547368, 15.487240291132819, 14.86604553164142, 16.66510667436675, 20.46180025606166, 15.360421035710443, 15.735194404274926, 15.87584878615436, 10.40412980258134, 7.285491856618674, 4.817094091661081, 3.6942037475209446, 2.9666945994251304, 1.4081165263712687, 0.5368302244867986, 0.3999339110301276, 0.3754697612474549, 0.3274882874623412, 0.27064503706386717, 0.21542956438595864, 0.23697223299942777, 0.28082587097934836, 0.30134478519752095, 1.2728085731186753, 1.148801224490353, 1.2736255615507497, 2.0614044538757343, 3.2509753920178586, 4.449059570323799, 19.99749795557027, 80.07294696403113, 364.4672876752497, 386.86882316595563, 1020.7242752543473, 3374.456549845876, 3054.2063140092773, 2910.767462479859, 4534.885160462629, 2863.848368680943, 3310.8538999173256, 3531.637451926077, 1452.6857948595753, 486.92644775727246, 234.642751405772, 128.03408232230606, 112.92848706655023, 25.460755579968065, 3.5950914571076455, 2.684360409921602, 2.4088907614376005, 2.1913254647025986, 1.7821764613089168, 1.3664099366524345, 1.5123278941269311, 1.9922119360587693, 2.2639613888766714, 15, 13, 13, 13, 15, 14, 16, 16, 0.0, 8228.571428571428, 16457.14285714286, 24685.71428571429, 32914.28571428572, 41142.857142857145, 49371.42857142859, 57600.0, 0.0, 7588.820396876489, 5943.11197612836, 13108.972626036544, 62863.55464167591, 111140.40923139905, 136606.5570038931, 63426.47888760632, 0.0, 77892.44926706438, 72454.31884526709, 119655.3468242898, 197528.2588091929, 591923.2849064069, 616898.0054929558, 101179.57303943092, 0.0, 6067233652.822198, 5249628319.331626, 14317402023.641079, 39017413028.19149, 350373175214.39136, 380563149181.1869, 10237306000.441538]"
noel,"[0.011677678785505519, 46.544059817028156, 416.01361543661505, 46.544059817028156, 12315.511638194379, 0.4528301886792453, -0.14881215459016653, 1.2627860918450677, 62.97890504234413, 844830.9483108436, 565.4023231777691, -1.510403478124789e-17, 120430.6948368648, 179948991.9902097, 33, -8.539856354675383e-15, 0.0, 199.95206919974444, 39980.82997725939, 844830.9483108434, 3966.3424803325984, 844715.7559590508, 3984.5082828257114, -1212108.9032944117, 66946866.017103866, 6.13160767877679, 3.339188251340578, 1.539270294181409, 1.1464741598242414, 0.6981663482980808, 0.5504371743184011, 0.6384211141881803, 1.0348627859814676, 1.9418347996781904, 3.0457856276520916, 3.600925063956184, 9.021305434152449, 13.562283840495093, 11.123480618352415, 16.288920071493056, 12.87861901832646, 12.65023611167116, 15.64886232790128, 11.40679535111035, 10.334012195212498, 11.825492676303734, 8.941228609529206, 7.417926499849837, 4.478127441260245, 2.232426533380246, 1.0697965732950492, 0.9468794479830462, 0.5119321499013335, 0.37440877651450455, 0.41854804782657984, 0.5554412015761776, 0.6213494632980825, 0.5745236987796423, 0.4449389641202247, 0.3468158673097601, 33.340342419492856, 20.830938967539808, 10.181599235478885, 6.843758031148087, 8.505421235333134, 16.68559496432442, 47.391058962831046, 101.39911665530468, 165.35297052519263, 1059.22828390355, 2466.8182348662094, 1204.2211793300964, 2670.0439364003096, 1421.7948996069588, 1671.8647179421991, 2757.84630858372, 1245.655654006574, 921.9894144243164, 1368.6616303640676, 890.1616488180465, 557.4612197669896, 226.28344521878822, 69.7415924201459, 13.610949277302835, 10.943507077097351, 4.298562700734968, 2.703963247748632, 3.4214068878290576, 6.30028055280108, 8.033094762146677, 6.816908048594092, 4.010829553506236, 2.6043899449286116, 12, 18, 13, 14, 15, 10, 12, 12, 0.0, 8228.571428571428, 16457.14285714286, 24685.714285714286, 32914.28571428572, 41142.85714285714, 49371.42857142858, 57600.0, 0.0, 9006.665532728446, 11437.49162512174, 11415.092345756066, 13087.663532744857, 86928.95062308111, 151595.02575773836, 123337.80872200106, 0.0, 45547.27932511397, 50034.41368959755, 88468.2127702891, 269767.70704407, 396146.718643841, 483067.2947589967, 200565.3452431506, 0.0, 2074554653.9199543, 2503442553.2617874, 7826624670.769143, 72774615763.81517, 156932222692.28253, 233354011265.7754, 40226457712.504196]"
noel,"[-0.0036043971010142626, 26.193881033341277, 216.6384904827064, 26.193881033341277, 6809.886429267326, 0.419811320754717, 0.06759823931681273, 1.0110314919688, 33.85342982280754, 244109.65339353183, 303.58491430311983, 0.0, 64663.58674656453, 51995356.17282227, 35, 0.0, 0.0, 106.09945487584127, 11257.09432495068, 244109.65339353177, 1146.0547107677548, 244106.4820406066, 1151.4456700028613, -592607.299702411, 5266940.263236806, 4.689200552154261, 2.8291123596848053, 0.5633505539156319, 0.44966906710128346, 0.3115831610686587, 0.2608646704909272, 0.2760201529868173, 0.5130962531511144, 1.2718823464349809, 1.9283811481108775, 3.4076983139550396, 4.754905301052197, 7.7523824857509975, 8.607704838888772, 7.9143469089880965, 9.833419177633555, 7.028877816001758, 5.638671110339881, 6.209186143777886, 4.871862191924321, 4.084098087849564, 5.096294962738106, 3.8847907060357625, 1.5905886674417358, 1.0679996933130456, 0.6458281398526313, 0.5606843765095355, 0.44658111651065013, 0.3061800342273612, 0.2846586515234639, 0.384084271435875, 0.4373353515967898, 0.40814932718721464, 0.3114968901008407, 0.22092680364688477, 4.393696596208769, 2.8582143951995143, 1.678232570552842, 1.1360350661198646, 1.3712257166670696, 4.556887213617859, 18.102686042174348, 41.4407131056653, 113.70980315415238, 237.4016226572059, 568.824665854558, 732.3081316283832, 618.8981204428859, 917.0037113436917, 469.95541386672545, 293.86665404019965, 492.95931700858097, 255.37300087480332, 202.71016109042483, 245.91926701938402, 163.4096922631654, 31.97673403440605, 13.774030844054215, 4.97315185032499, 4.760240305752438, 3.2787510526991768, 1.7207280703504817, 1.6078697513211733, 2.758675495773222, 3.6348654910019915, 3.1824431958001824, 1.9132605866819508, 1.2288134534946829, 13, 12, 13, 12, 16, 11, 13, 14, 0.0, 8228.57142857143, 16457.14285714286, 24685.71428571429, 32914.285714285725, 41142.85714285714, 49371.42857142859, 57599.99999999999, 0.0, 5983.062127711152, 10242.53453708257, 11739.86555506465, 13239.167478664524, 24030.817157135556, 59686.41037777, 60838.60333058815, 0.0, 32346.952288543285, 44690.783925436765, 75875.59306224354, 114330.05531413108, 207977.82827327948, 192690.71933539843, 59277.886753674764, 0.0, 1046325322.3572956, 1997266167.8700774, 5757105622.547181, 13071361548.132273, 43254777053.26972, 37129713317.993286, 3513867857.9814897]"
sanjana,"[0.0027168150727732558, 31.494941179723483, 340.58024295582703, 31.494941179723483, 8113.347748592253, 0.41509433962264153, -0.010571316709066032, 1.957733468134946, 41.841930832152336, 372909.14843743807, 368.2290988615901, -2.319169338077038e-17, 78432.7980575187, 79429648.6171743, 37, -8.539856354675383e-15, 0.0, 130.3992198149755, 17003.956528354298, 372909.14843743795, 1750.7471757626195, 372906.395983953, 1758.9924338865708, -754624.8491577671, 15195585.856405238, 5.103034425043967, 3.0125345607440766, 0.1685542201375926, 0.14516690092161622, 0.14763627847782293, 0.18559160165866717, 0.25015552223725374, 0.36282973614049724, 0.5796929540963105, 1.7784910441177961, 3.699951544158, 7.667803907841132, 9.104716835904615, 9.892213134418487, 9.4234571084661, 7.1181774529379505, 6.503920133693141, 9.125960163051648, 8.421268864840618, 6.337124627433863, 6.236112461182946, 6.611623710305394, 3.790702309726792, 1.632690008225271, 0.6856054154778463, 0.5975585098534705, 0.33268738539978615, 0.25098193332905927, 0.24783516676637776, 0.21812171350070123, 0.1681967688525264, 0.1041715166174486, 0.13046708716945354, 0.17958097362620917, 0.19383825675147828, 0.259904895633556, 0.21478760294654678, 0.3540432896529827, 0.8137505045951648, 1.4819737918911056, 2.3847164704118393, 4.715227460474196, 32.41580813273088, 131.3741766706456, 629.462868067221, 851.2645168700382, 1332.8847888219532, 1041.8117885278639, 638.0180834499513, 623.1170450275412, 1085.6400249500373, 720.1628931277878, 421.3049741727462, 422.967141378283, 469.4872583536119, 153.6115128855251, 25.106987489250542, 4.550926582955464, 3.408198193998286, 0.9376917395917581, 0.8144223968546521, 1.3879802802302952, 1.3376191785847609, 0.6929707493044017, 0.17532474577102528, 0.31411428823526566, 0.8774392206995394, 1.1886980518511439, 10, 11, 11, 13, 15, 10, 15, 16, 0.0, 8228.57142857143, 16457.142857142862, 24685.714285714294, 32914.28571428572, 41142.857142857145, 49371.42857142858, 57600.00000000001, 0.0, 2967.702144299641, 5987.490887703734, 13913.581406357021, 26865.209357571133, 20077.149697284876, 32811.12319500157, 20745.51432790727, 0.0, 53464.89236364442, 63708.14416322629, 131138.67762307078, 233787.87119594653, 105031.74943456132, 183366.38854303458, 21762.026094100536, 0.0, 2858494715.456084, 4058727632.7224236, 17197352768.727684, 54656768718.33249, 11031668389.284473, 33623232447.315125, 473585779.7203127]"
sanjana,"[-0.00022764430124645505, 43.66734744074796, 350.18078185097846, 43.66734744074796, 11781.412095731179, 0.4413145539906103, 0.020386305669275784, 0.4920299782201898, 57.862161935991445, 716478.373756076, 515.8549139508115, -3.9778386236975194e-05, 110392.95158547365, 153326371.98380023, 38, -0.02051987600937698, -0.09119663004026016, 184.83878362716672, 34165.375932770556, 716478.3737560757, 3348.029783906896, 716478.336626787, 3363.74805928069, -1111436.5526064923, 39143014.97291401, 5.9259972888163865, 3.2346178892857633, 0.30381561001105956, 0.22374224326130523, 0.23581795174264147, 0.274345682814211, 0.37374759003468655, 0.5286682926045113, 1.1864508591706313, 2.113139999178746, 4.715452309676642, 9.756531454213238, 12.03074864729486, 15.559471998473487, 15.640390270554951, 8.532749090261758, 11.459999703972844, 11.794133762875958, 11.24777196849756, 9.148187761336544, 10.111891347192728, 8.524105277410884, 6.054593368842996, 3.794376751409037, 1.662872923219331, 0.8670941158599986, 0.5399478261741192, 0.4725071303813273, 0.3116597131223866, 0.24218422922757077, 0.22668185304962907, 0.21351137884992932, 0.21643833972204557, 0.2116380092697941, 0.20737960796967764, 1.0555730923357989, 0.8739124905755844, 1.1408568794744394, 1.4555835517980293, 2.5720227224932164, 6.042359314987929, 20.505209885193022, 57.23918534997295, 252.88337046600248, 1017.2068304632612, 1404.827325188916, 2623.668365371805, 2499.148687497586, 794.6930044615235, 1367.4735709787826, 1322.162619485352, 1223.829985593723, 1061.8460548813987, 1145.8512337086256, 878.972666091345, 439.04654553229756, 160.44165030564338, 28.273949734540786, 10.774675411860215, 6.121064748762605, 3.6354983969129746, 2.0276678964319417, 1.6117996315654983, 1.6886451422406255, 1.741721113371447, 1.5935570192935011, 1.288387024315842, 1.1442147332307862, 11, 15, 12, 12, 12, 11, 11, 11, 0.0, 8228.571428571431, 16457.14285714286, 24685.71428571429, 32914.28571428572, 41142.85714285715, 49371.42857142858, 57600.00000000001, 0.0, 5451.098871177155, 8907.545655891849, 14795.322505669543, 54560.39866952434, 61583.75670912861, 37838.465663142626, 22113.321332492204, 0.0, 29298.318667742536, 82702.1394539351, 153287.25983916616, 274522.1999842702, 367701.14693296317, 299000.6142811103, 48140.6973216017, 0.0, 858391476.7565908, 6839643870.258129, 23496984029.000042, 75362438284.20364, 135204133455.81656, 89401367340.48131, 2317526738.6100693]"
sanjana,"[-0.002152575045077978, 27.044894303093827, 177.10261117771432, 27.044894303093827, 6720.250602426446, 0.38207547169811323, 0.09173356224298812, -0.15595451610809663, 33.96987050451792, 245791.79774596164, 290.0556879468011, 0.0, 61781.86153266863, 52353652.91988982, 175, 0.0, 0.0, 105.06497275176653, 11038.648499329443, 245791.7977459616, 1153.9521020937166, 245790.65885544653, 1159.3899002615403, -572117.6325230114, 3786096.6385131828, 4.756096950754508, 2.835940028741134, 0.23908972399227105, 0.19023995447360734, 0.14973922729816708, 0.16715741417754237, 0.22777479521942565, 0.30193759951408505, 0.7358426025369876, 1.4127867240455287, 2.324050362363671, 4.540356916516029, 6.712280398075229, 10.350284108567687, 11.63348042508503, 7.810904029848153, 6.2638168974883, 5.71983736952526, 6.3512195352511185, 5.837024184814027, 4.350926970790209, 5.077143587559019, 3.712639603201242, 1.9936249175677576, 1.0710699454701562, 0.646824622044713, 0.36124815678558636, 0.29036426017078226, 0.19465073387922316, 0.17952295883414635, 0.19132857704880435, 0.20695433662501153, 0.1889185483506144, 0.1564703570777448, 0.13452893209230066, 0.8926321690442796, 0.5907494396830323, 0.45343966607670727, 0.5393779527505097, 1.0046372573194158, 2.068337538642461, 7.544967928605435, 25.272224469268156, 65.11090059971801, 213.68048800808143, 430.8651554082989, 1098.5776422830495, 1281.6008904408702, 666.5793612896045, 411.52398932357005, 349.8562697652833, 422.78589667309114, 407.706224777492, 206.48795233595007, 251.3693341786877, 140.3470118306289, 39.809590280791674, 12.08306721928075, 5.186308916148492, 2.4500785381264674, 1.43531918540628, 0.7679592842700097, 0.6725277936022144, 0.8411541764970509, 0.978664859468714, 0.8555211019384931, 0.6112304879770925, 0.48443033982295064, 10, 12, 13, 11, 11, 12, 13, 19, 0.0, 8228.571428571428, 16457.14285714286, 24685.71428571429, 32914.28571428572, 41142.85714285714, 49371.42857142858, 57600.00000000002, 0.0, 4335.196872909389, 14203.91183775261, 13577.407996400443, 16424.196820689944, 20497.779053277765, 37833.79779679203, 28445.250789441787, 0.0, 26781.102126331687, 71879.32852061209, 99610.46778103984, 171444.89182375194, 143647.89672352214, 236849.95727723095, 27218.826262646257, 0.0, 717227431.1010077, 5166637868.5740795, 9922245291.557575, 29393350932.458008, 20634718233.091682, 56097902262.22613, 740864503.1161216]"
sanjana,"[4.7213192803025786e-05, 24.747184878615194, 271.1225840679886, 24.747184878615194, 6836.72892498438, 0.45754716981132076, 0.0217001376073847, 3.1947336316162662, 35.15620075360556, 263259.1501541248, 326.9641288543911, 1.305931691130327e-17, 69643.3594459853, 56074198.98282858, 47, 4.269928177337691e-15, 0.0, 114.96917632697635, 13217.91150530338, 263259.1501541248, 1235.958451427816, 263259.1495672976, 1241.7884413551774, -647319.9499993811, 9463039.790161913, 4.440823665390793, 2.6877809010365747, 0.3787023874195795, 0.27332949535534096, 0.21179499786000905, 0.21495736802618148, 0.2995183814760262, 0.5933167574224733, 0.853468244060829, 1.6532169385476108, 3.683569527974278, 6.400343900908901, 7.753659492131571, 7.3888002354237745, 7.362863672602246, 9.03089439983059, 7.836356856674896, 6.3953533031133, 4.9866154333387325, 5.777955668843327, 8.423276973213564, 7.556648974585755, 4.201042344778376, 1.7539146317568433, 1.289123956716316, 0.8819125549979839, 0.49846849905442886, 0.37190812838767623, 0.2714111729576583, 0.22840503890080804, 0.2438279852400373, 0.24460970894364908, 0.23229501675395114, 0.19487440482509816, 0.15701233870286396, 1.7764021610170153, 1.1624818675562183, 0.9263147026799541, 0.7192151551540888, 1.2699360028897557, 4.874252249011482, 12.067262412450386, 32.86695971078856, 146.9952927471066, 429.12870256726274, 568.5974042512664, 567.715938404587, 624.3807799268621, 966.0375854131975, 798.6737484338308, 400.2692953459663, 281.9691239910127, 434.51280385912855, 726.0683699230134, 556.9488209788727, 169.76603509874965, 36.823421239592555, 16.532260726855235, 9.72784983581088, 5.3068257077722185, 2.6749064283245523, 1.157469189196084, 0.9043799191466737, 1.6019523510566742, 2.0903553390321403, 1.7344416887127427, 0.8709742427841534, 0.42661137454872633, 12, 9, 13, 14, 9, 18, 19, 17, 0.0, 8228.57142857143, 16457.142857142855, 24685.71428571429, 32914.28571428572, 41142.857142857145, 49371.42857142857, 57599.99999999999, 0.0, 5565.020402903131, 9592.26590328302, 17745.835215425337, 27710.74824997348, 36429.83781881773, 33959.2812323436, 29222.7951555166, 0.0, 20012.416836568933, 107034.11339832754, 87745.69779790107, 125356.55739282811, 228652.65928492782, 132218.92636761593, 23921.28469034076, 0.0, 400496827.64058775, 11456301430.96604, 7699307482.040582, 15714266481.381407, 52282038598.06929, 17481844489.805042, 572227861.2363312]"
sanjana,"[-0.0008446378023758026, 33.17427050358056, 293.94891504616317, 33.17427050358056, 9056.372262236904, 0.4460093896713615, 0.01850441605476141, 1.0891357970277253, 43.771294329525816, 410008.2083583435, 393.0340123318025, -5.086867895685477e-05, 84109.27863900573, 87741756.58868548, 46, -0.01999312099243096, -0.0749349475893345, 142.52992485117815, 20314.77947808249, 410008.20835834334, 1915.9262072819781, 410007.91585335904, 1924.9197927387747, -812240.3589545519, 15010055.030809807, 5.222821159363098, 3.0294638013355173, 0.24215614437443506, 0.18925654386450433, 0.20377320221876594, 0.2697687780240936, 0.359701771843245, 0.4997504609046334, 0.884646822904258, 2.1073401696754868, 4.581067221222134, 6.1713316195796, 6.463902840588087, 7.5348447404285315, 10.467964258147067, 9.003685969341264, 12.865247383240868, 8.45617577508712, 8.783461282807414, 7.866191810432957, 7.010819294529626, 5.28139531853361, 3.9322421996313954, 2.239497427037227, 1.230712648055184, 0.7200768103504865, 0.5631056975107478, 0.4321804656421018, 0.3375534882653509, 0.29858332871802007, 0.2503408027843967, 0.21286459417079626, 0.2162554850442608, 0.24047545785491697, 0.2533509116980718, 0.8410502015194112, 0.6112197375334346, 0.9240196071595177, 1.7890574218680706, 2.903548226576301, 4.353422632840924, 10.791145578050477, 57.82770296027425, 230.54401811662217, 384.8332632453619, 413.4339213703901, 594.8302944202572, 1210.6718337281711, 804.6950666783495, 1647.6623942826518, 759.0349959302007, 806.4113338269161, 962.1692282030797, 529.4434167497, 266.11601675557796, 133.65410708313541, 47.14251708792446, 18.00521911407858, 7.587289878523324, 4.4405592502532265, 3.170028040786749, 2.359739964248565, 1.882478687267814, 1.3940486682194113, 1.0444081702140624, 1.0917488728609142, 1.3934379447758176, 1.5759814753302983, 14, 12, 17, 12, 10, 14, 15, 20, 0.0, 8228.571428571431, 16457.14285714286, 24685.714285714286, 32914.28571428572, 41142.85714285713, 49371.428571428565, 57600.000000000015, 0.0, 3104.6935912351705, 25561.755112180334, 13503.64272718958, 14637.783684979968, 13974.574131533993, 42798.14758098688, 45033.35581496129, 0.0, 51616.62816836997, 111790.29889900016, 99803.54770481955, 135364.4421361509, 163878.92649094772, 170434.8133325623, 30127.68030408986, 0.0, 2664276303.4717646, 12497070927.927797, 9960748134.468191, 18323532194.831345, 26856302547.82545, 29048025595.705357, 907677120.505444]"
static,"[0.00037793308240854977, 6.284467004032916, 272.3461224031922, 6.284467004032916, 1574.1726167156125, 0.40930232558139534, 0.6822340645684223, 35.84127083584806, 18.61108445663945, 74816.45236486798, 198.45455382103657, -0.0003651194564119213, 42866.183625343896, 16160353.71081148, 38, -0.07245961881360724, -0.07814915805014588, 57.49883426708906, 3306.1159420741747, 74816.45236486796, 346.37246465216646, 74816.44167858013, 347.98344966781457, -354269.32694175886, 4660060.639422577, 1.8205137671198937, 0.6300500453218668, 0.2714469143977088, 0.2111619831652174, 0.16483112120270013, 0.17080698500087912, 0.219917576784901, 0.34401694197611765, 0.6018182887458917, 0.8840677156174368, 1.5012886337273899, 2.440352543796429, 3.012459136053513, 2.9520880287333346, 2.6516888712964257, 2.4018184249200063, 2.127241060115192, 2.1344254036585633, 2.1451107455278025, 2.067981379540923, 1.8821096932037382, 1.7999126159653815, 1.3097145337617144, 0.7923697361328124, 0.4577448084582577, 0.32034496437463744, 0.2355445635574555, 0.18416293791548152, 0.1574674821248326, 0.1469877875354483, 0.13830828807988177, 0.12900377023566018, 0.12323578746881636, 0.12263311918245522, 0.12262358414296597, 0.8975075136399399, 0.699499048129318, 0.8035497319786401, 1.0524693481101122, 1.988805237718347, 4.844514079519513, 12.367444012475842, 30.447625584848794, 75.89279225313638, 159.173886560068, 232.48786002198145, 238.73529617206103, 206.34863366468068, 165.11369093288042, 130.36002472426503, 119.76963710679622, 117.55609697877233, 113.82563166823986, 102.08480342878589, 83.15295733083617, 46.622603554873876, 19.107737371475643, 7.9650622595715115, 4.186167741322106, 2.413207215782636, 1.6256787614199006, 1.2770326647135888, 1.1062011706263946, 0.9992178658723275, 0.9055383415916555, 0.8283429906686286, 0.7864581591793486, 0.7745168243549319, 11, 10, 10, 15, 14, 17, 15, 0, 0.0, 8228.571428571431, 16457.142857142862, 24685.714285714286, 32914.285714285725, 41142.85714285714, 49371.42857142857, 57600.0, 0.0, 3567.5952704167426, 1684.412036028633, 804.9439515306308, 1478.5306569847833, 8516.6116671677, 13023.945967744308, 7261.06375970009, 0.0, 9188.290289107523, 8554.786157836625, 6901.492381592252, 7551.944738841101, 27347.71361659559, 30766.804588734878, 4777.067239201786, 0.0, 84424678.4369076, 73184366.2063131, 47630597.093175896, 57031869.33850978, 747897440.0553278, 946596264.6013976, 22820371.407854974]"
